momentum, efficiency
12.711864406779668, 0
20.338983050847474, 0
23.728813559322035, 0.025000000000000133
25.423728813559336, 0.7944444444444444
28.81355932203391, 0.8555555555555556
36.4406779661017, 0.8944444444444444
44.91525423728815, 0.9138888888888889
53.38983050847459, 0.9194444444444444
72.03389830508475, 0.925
146.61016949152543, 0.9222222222222223
235.59322033898303, 0.9083333333333333
358.4745762711865, 0.9000000000000001
