x, y
3.56347438752784, 0
8.017817371937639, 0.012330456226880395
10.690423162583519, 0.03822441430332922
11.469933184855234, 0.07521578298397041
12.47216035634744, 0.12330456226880394
13.474387527839644, 0.17385943279901356
14.476614699331849, 0.2441430332922318
15.590200445434299, 0.311960542540074
16.592427616926503, 0.37731196054254007
17.59465478841871, 0.45129469790382243
18.48552338530067, 0.5388409371146733
19.487750556792875, 0.6300863131935882
20.601336302895323, 0.7139334155363749
21.603563474387528, 0.7891491985203453
22.605790645879733, 0.8372379778051788
23.608017817371937, 0.87422934648582
24.4988864142539, 0.8939580764488286
25.389755011135858, 0.9075215782983971
26.28062360801782, 0.9149198520345253
27.060133630289535, 0.9235511713933415
28.28507795100223, 0.9272503082614056
29.287305122494434, 0.9309494451294698
30.957683741648108, 0.9346485819975339
33.073496659242764, 0.93711467324291
34.85523385300668, 0.9395807644882861
37.08240534521158, 0.9408138101109741
38.97550111358575, 0.9420468557336622
40.86859688195992, 0.9420468557336622
42.98440979955457, 0.9432799013563502
44.98886414253898, 0.9432799013563502
46.99331848552339, 0.9445129469790382
49.10913140311804, 0.9420468557336622
52.67260579064588, 0.9408138101109741
57.57238307349666, 0.9432799013563502
62.472160356347445, 0.9420468557336622
67.59465478841871, 0.9420468557336622
72.49443207126949, 0.9432799013563502
77.61692650334076, 0.9408138101109741
82.62806236080179, 0.9420468557336622
87.52783964365257, 0.9408138101109741
92.65033407572383, 0.9408138101109741
97.66146993318486, 0.9383477188655981
